"EPCI_EPT","SEXE","VAR","loc","fra","fras","b100","diffFH","TYPO_IPCE","TYPO_INEG2","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"200000545","SEXE2","fam2",16.9633387372166,11.2557888713675,11.2557888713675,150.707684117708,91.916837280238,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000545","SEXE2","emp1",26.1943301968437,12.7605274497013,12.7605274497013,205.276234074924,53.3599971828571,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000545","SEXE2","emp3",23.4738093151581,24.3005066220309,24.3005066220309,96.5980243962347,64.0810114782065,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200000545","SEXE2","emp4",14.8334571847309,13.626288624939,13.626288624939,108.859114855255,17.1777244516088,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000545","SEXE2","for3",27.8730545144262,15.9392495621688,14.6465227600521,174.870557147068,39.1204469297135,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200000628","SEXE1","fam2",6.28939701189811,11.2557888713675,6.21969429247233,55.8769987939015,111.136258801238,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000628","SEXE1","emp1",12.2619170926451,12.7605274497013,11.3354735644379,96.0925568396641,50.2314068393455,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000628","SEXE1","emp3",7.6337143675926,24.3005066220309,8.32091773402684,31.4138074828113,92.1935344427125,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200000628","SEXE1","emp4",14.691891495832,13.626288624939,11.8304024683587,107.820198883375,20.9755654868474,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000628","SEXE1","for3",22.4348889164255,15.9392495621688,15.9392495621688,140.752479148541,8.53137463438637,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200000628","SEXE2","fam2",18.7986596621021,11.2557888713675,11.2557888713675,167.01325759514,111.136258801238,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000628","SEXE2","emp1",18.6717095507509,12.7605274497013,12.7605274497013,146.32396367901,50.2314068393455,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000628","SEXE2","emp3",30.0372103099283,24.3005066220309,24.3005066220309,123.607341925524,92.1935344427125,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200000628","SEXE2","emp4",17.5500825897829,13.626288624939,13.626288624939,128.795764370223,20.9755654868474,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000628","SEXE2","for3",23.7947260104839,15.9392495621688,14.6465227600521,149.283853782927,8.53137463438637,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200000800","SEXE1","fam2",4.29649465256324,11.2557888713675,6.21969429247233,38.1714218493622,39.7562861930706,"FAV","Q1","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000800","SEXE1","emp1",9.40578941414455,12.7605274497013,11.3354735644379,73.7100362913662,3.48460969200546,"FAV","Q1","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000800","SEXE1","emp3",7.24547866564815,24.3005066220309,8.32091773402684,29.8161630057514,38.9435229849246,"FAV","Q1","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
